Unnamed: 0,MAGAID,MatchMAGAID
843,dd35f43ee0131257b179ee04677f4b35c15a71aaf9966125dcf6c874645613d7,131d96631c8a110ed4c613532b6d8d82c54171c48b2ddc1d6e45c641b49a2058
855,cd440ba48229c9aa3bdfca9c1b29f0fcfe485ba32f0f761e2dfd0bcb18305641,92997eb74fa43b92ffba5f8601135939cf8bae61e63cda0981701b4edb2d85d1
856,cd440ba48229c9aa3bdfca9c1b29f0fcfe485ba32f0f761e2dfd0bcb18305641,553c73019097be0f1d532ee455be9ad62691077ad341a0b06da6b1ec3f00ae83
857,cd440ba48229c9aa3bdfca9c1b29f0fcfe485ba32f0f761e2dfd0bcb18305641,80da3d5a17c6b59a24ff1e961e7b251a46c47bfcc5cd58f136d2b64f65cc5606
866,9216ef5152bfed20ddbe92e3e5cdcc42e76e89e68d7d98fca6f9a6c1d3ea3053,ba54d07c4ea15b4578ebd791f44349152b182d5f9fdc783350fe96942246021c
873,9216ef5152bfed20ddbe92e3e5cdcc42e76e89e68d7d98fca6f9a6c1d3ea3053,5419d0f164f3311f609c051fa9778ee47a49d4ae56dc0bca389a2d157d07b810
874,9216ef5152bfed20ddbe92e3e5cdcc42e76e89e68d7d98fca6f9a6c1d3ea3053,249920adb73be97425da38c3737f26460fc078ee1dd89f305d84b1aac29a944e
889,9216ef5152bfed20ddbe92e3e5cdcc42e76e89e68d7d98fca6f9a6c1d3ea3053,5cdaffc68cad0a992ad3d97b034a49f94a84e7fada503a297863a3e0adcaedca
894,9216ef5152bfed20ddbe92e3e5cdcc42e76e89e68d7d98fca6f9a6c1d3ea3053,5e9a1d777d0a69e7874411fa2615a17fd0a5695d3eb3e66bcfcf3cf9c6835269
900,dd8fb790e27dde086d980c92aaecb0d2f752913358bbf0be914dcc9e374a4beb,43275b2a37af5f83a266cefcbc538403b0d9fcb7f7d0154b9659ce35c45128d2
908,32ba1b85db210ce1e2e3917b2b13a9d4e7feb3f2078620aad18c6e022790b727,3b42682eea34c56a83343e4f97abfc05fd61a1e4610d2aadedcecee60e6632c9
909,ecdceb78ff3a71936ceee9652b8be12a7d45758c6b1929845612a04b019dc260,5554a75f88ce7cb9b9bc5573b67ba8fec7e3671122fe6762fba76f8c40b7e1ce
910,95a563a341f24f7258c7f25b95c2f9418fc62f94b174e103e90f70cfd5746265,258e823019c2fe304d5e3eb03f283055a82485254cb2a9eaf0e612d6f68f9bd5
919,ae33db38d2ac3aa56ccabfb46f5042ae744ebd929170000ba17cbca46e4229b7,5d316461be52566a97ba13c4745dfa39c280b2cf3fc266f69f8b5e99af7d373a
920,ae33db38d2ac3aa56ccabfb46f5042ae744ebd929170000ba17cbca46e4229b7,e67cd25d6d64d1c0d127d417ca28b0b89ef8f44967494f0fb95814af49dfe7c4
925,ae33db38d2ac3aa56ccabfb46f5042ae744ebd929170000ba17cbca46e4229b7,db8e937af316b48726b6374a38a542a1718ed0db18b5e4d1e4d767c84dc163d7
930,ae33db38d2ac3aa56ccabfb46f5042ae744ebd929170000ba17cbca46e4229b7,f25d18e20e6ace21e701320b8a4cc1c774b54742c9caf17138a1ea88a2958da5
934,01b5625d821c4c5db119a5070648b12542f2b97f3febc17cdde5040beef8e5b5,caecfa6241b26fa19aa35889c2128f4442babde6bf9d2fac532b9821c3a6dcf4
940,71535b0ffeb360001784d5116d66fcbc5b4f9b95e6294c9ff6606743c3dc110d,aca1f0bbaa86a3620744debf3a8458526b8df81be2a55a76e083177b5047dc0a
942,7b023d2d323cfdb45fe2667923aeba48c08377635d04a9b8d6fd78eccef41154,1bf6eb274f0f8462f2cd192b1920f034aa25c5a676a39a52539ef0971dab8508
943,526f5e5a058efc146d63f643a76b7904b6bd7bb6c8b49ceaf0fdda855ed5cd56,ed780b840feee0a9b250439eabaeecdc09c15487d9be88c586387bef799bca9a
947,df9953c66c7b2c561f1a0ea7f4281309fd2752bfeeb8ab21d45db487b8889714,2b9262e2154beebef8a7e16604d44b814a9a750ae3492e4408bfe43e237770f8
949,c61dcd291113f502756fa2a62d333f47ea3b76e9d783185600f2687c6973fa4f,50bec644289da548d393400977c5045dc145b84aeac59db04d82f99068a6e7ef
950,8a8ca7b9fb77ddad26eae58c0f500cad739823e83f29ee1fe7401d76b6da289a,3a2b7873be629c2d599575e8dccd713827cbee8055a70648d75e58e62784ea6c
951,dd325c48b7a0f37a210907b1f4cb4da314709e173d04e8ac3fc7d18b4abb6bd2,50d15dd4d97a648ac96f6f7f30b230fb683985d0d530b4d72df9295cc5325f8b
952,1cbc0e7096ff8f23a3940d65ffb970e636e55180b67a44a66fbb3eb51b6f83e5,13a0ee6b4cc08ef085b4c587c800280ad929ee6de57034de2412fcf63ec8dff1
955,2eadbd363004912f00abf44ab632f98dff13e2a00c16c82e18e1a57e3ab47965,addfb8fb3f237f9154533fbccda95cdb3b3b7d8cf05ae469a8b4f66ab7825c22
956,cfdd74676c2301ddc1c3b044ad0ce052e27a0f70589c2092cd5a710187495662,3e2e98c2e95e66aac3dbaf3b0169346263a26f252d00154ac66eaf86995f3733
959,fef8390929a300c2426e39d4aa7c74a6cdf23994a0fa3788139c610c02cd05a5,5d93614ded26a0d0b95ddff6db7a4da31c798ca810439f0d76ce34a69600564d
965,390fc48c88e88be9caac6f7aa9c7f14f068f0596d20473005851179b520d6c87,9ab8c522137b534302a197a39cab9a5b5d0c830381028f0f45e955effb26a618
968,aaff25386165165aef3a975e529b3fab1481d39e46d6a5b025c8ca462a58beac,8d7903b9d9974e604699fbd2706f21eacb044d55fe12df4852a63cc19363f84d
974,0f8b733da7ac06c3ce4493a4a4f6a90f944252b9b58a3e1343eb6d07e645b658,2ccad03bfbdd8491151d5ac4833286811c49c2f364272301d947d5ae30bc6ed6
975,434f6a38ab62f8e809e8ae23c5a733a4e47c51ff0e2a38fc18b31bd15ce5794f,0bc6928d400e53c7efd182741bb179b4233835d9f609b01b4201d323d19ac4f4
977,57efee0e1a605ad0e043fae1b65e6cd066f08c1c0d164238b2bd5cebd4cd799e,c424ece1ebe1781489543b4338d4c99f012263260b05c1ef359f9722ff000765
980,def1dff4fcb877297d658ff6bee4da65decbfe4fc1872085cbd0245f96ddf2f2,ef2d9739fd477119deb7d8339eff081940b5d8f2f8888bd56322c8f53b264ecc
981,2d2d86408fa83d7e21e364f47346072045aea4cc8d2d14ee253cd36e636c589c,8ff6cc1bf3286b6903bb6b7ca8f1414873d26591981e84e19ba42055488967c9
993,0d318f6bd657867728528ef18d9627051db02977ce1c3d1064be22c748ba3520,dd0a588e6bb19db9199d208c548494ba96ef5bb492db0ea3c6d8b0cc4e5c67cb
994,6bee8f9c327213fc8c4c3520571a5116cb99ae1515cc312a0d0781bfc5431605,0cc0a13694c5521a22c52c086290154f708a3a13fdca5872ac7071fd3ec81159
996,3bcb264d1d33c712023ed8853e106427c5f1c4eafb0d1b581710e5bf1928b8dd,fd9c0a679016f16e406f3497e5c7dcfddb52da205d648b27631691cc59b5b025
1003,f0c53b25ffc65867f9c523829bf9979195dfe57dd973b45e0789c0c020bf9f93,3552b97c0bf1188fd0b16d1a14387a8ed001da923cd9445d9ffd607a51572c01
1005,a295f5515f4f0f98f180ceb7b9c6244caa96135979640c9e76ad43819eb28f08,7b218ff37a86681dfd4d7a463f70ffd7d14306649c59132a819c6af22b3490df
1006,419b3e0a89a0f5d6bec7dd20e731077ccbe562539c52a409f954abbfcb7d693a,60db6cf438fc016594cddd2da83e0cf0a21d5547e659dfac6a46cc1f9fd007fe
1011,dcada99e02cc97d853d43b3c31916c1e0062aa10414cd6279beef41abf30d026,8e80fbfeb31b0d0aa62a9f04b7b9d5fec67da5961ae2cbda6b8bc0ccf384aeb1
1012,dcada99e02cc97d853d43b3c31916c1e0062aa10414cd6279beef41abf30d026,d755e7806afb73c85f85dac0ba7cfd4996714dc44f42ec2163139653bbf0141c
1013,dcada99e02cc97d853d43b3c31916c1e0062aa10414cd6279beef41abf30d026,89493ab621ba9c1227cd0b88bdab7644c58df619d841e327b1bc99333b781535
1014,eab23783f5f8b94946e2515de2af03ec6b809082809849f71375c003c119df5b,29d96f9fed9b6b468b39d78b8809ea0b0da8bda400eab53b5247b36f4d2cf648
1017,95143a9fd1fd4bc36395724ab4096d231c39f05bdd8744dbeccd29f21f76122e,df5ee76be0b633867dbc556f8a5a0686571421302e08064bd90a1f324fcd1d9a
1019,d30c862c80d52712f6352452ee87389fd409d482d6c1031483c61a8b152c6949,ed4043a4d8661e43e82764ef5a50a4edcac5cd965ca0de985baf3de74235fb40
1020,1197032379bff3a4ba18020e8b734926076741994827b0a2abc610b00e5d8e01,0d74805dcdcdd0061cf1f63352f73bab4c7fb49decdf4edc40c1e37e3a04b038
1021,355f93cfa78eada142800a3c366fbb06368b48ff3e445ea81bf656efd1c6203a,b531b36aeb5508ce9568d477187bef3917f33d9617e9133885eb7d74644e1bad
1023,347f810e376685b84ff2267da4dd2de463cdf45926ff8e028594e5066c61edd3,5caa1793d592a2946d6aed2b27103b6426bc9a3025be87a1646a29969925924c
1029,076a5c042442aa7abac4bd02da8934a06d8db34893386ae03fe3f86b22a4c77d,c10f84c46137ee5a0aa4a96fb2aede044846ee2e76bbc57f566fc097234673c0
1038,331fca5325bd0b285076c7fd288d61a9dd122366387115262b0880cd561d7da6,dc300fa62651d75a6032c386dcac381a9dd1611c8f218ba0557cf1296b7ae7de
1040,aa96ab0b85e5c7a87a8d8f7e89d25b536b507b02ee67d9dd11980647307d6c07,ad5c3da91c3c4896bd0d8f9fdcdc4818bc3fca117ff3e345941965a4db187cff
1042,cfaca6f77e7cf5d2d19ea4002fa9a3b323fc3b7f516e85ad871219f4314e04d9,0c65f7c7313c3761abab9f81b05408f51050e2adfadc321c27370a6690d3d7c2
1044,8bc04cf32c10302bd17ddc8892311a32350966350b1f38579b5c841a5ea6066c,12f70cab8df8ba2ba13b01a66dba76d569a47f8d39fcdb5ed2fb1afde9be799e
1045,8bc04cf32c10302bd17ddc8892311a32350966350b1f38579b5c841a5ea6066c,8c1efa27e6ff5fc62c078e914dd08ace76d945dc9e65ed96804ce3de46d2719a
1059,1d88981341f6791b34c3239a271d4eb8b3e30a7f40cce1942031953c4d8df1c3,ded60dce71b8a93e78bcfede90bd35ab9022c35ebed162e090a558c7207f6c17
1060,c64ba6924132c15c1fd76334b66e5bd5aa3b37f69639f72fcb3d8a637b726e9a,32ee87f5a7c976bf22b145b221c947d5cf1112c6cf95e0171d1b3b8b4898feac
1063,3bf4cde45973c9a45aef8f14256e634086549fb3da53c4ce4d28f898eba035a5,96a49a5ee042cf1547a99ea96ebcae2fb5087f707b060f2b7eba7da1c4e7dd9f
1073,a196708da78d498d2da00ad5f55bf2a99cc154ac95f7f509470f0333a9b184af,06b08a1d92b0eb9ce8295f214b2ae3005cf5fada90bd42a7615df4b5f199aef1
1076,e19bffb2db5182553ff640d40492c910787fd9d2b9423a6c672d492d62605489,f9732816044eecf2a088b695fa5cd28f1eccc449fdfe1859d4dd7fe65028acbd
1077,2d0d7018dd4c38195df6fd3d9e6c184c5c7fb0217dc7ec181bdad200fb0bef67,da1f499dfaf1f38f2b000f538f3521473750a14f0ccd4cb72384e6c90a454d8b
1079,9223383f65054c5759e3a5972509438f2423d95dc448c7e9c0f817bceb6e52c5,9f45c42dcba0c06d154a30a65067668636ef76fa14545e7655eb77e16873446a
1084,3e4012b42b0c225589e8db351f0e9e9f5f0c2057fbfdefacd5080465ed887f3a,57b99c485306076fd2985922975cfa0fa59d6f6b972d0806119444f8ddfae620
1093,3e4012b42b0c225589e8db351f0e9e9f5f0c2057fbfdefacd5080465ed887f3a,a838113364161ea80f83a22c6b8d4443551cf31a930b80278c073efd64c6fc82
1094,3e4012b42b0c225589e8db351f0e9e9f5f0c2057fbfdefacd5080465ed887f3a,a3527ad4835f25d9e06a6c7ba4750d8860c1dd43f2d96476f654d47e2cf14b70
1096,3e4012b42b0c225589e8db351f0e9e9f5f0c2057fbfdefacd5080465ed887f3a,8ba0485b2c9e9118d37f535c7af46256185ce0392fdfb8c19046ea9f17ce9a09
1100,3e4012b42b0c225589e8db351f0e9e9f5f0c2057fbfdefacd5080465ed887f3a,008f72b40c2d5d5f3e4a6a77417fc24fa99bcffd82073f67f7fdf9a0865ed620
1104,3e4012b42b0c225589e8db351f0e9e9f5f0c2057fbfdefacd5080465ed887f3a,cac9f1ec6ed7bebbc08bd38f9849b2e43a2f45b4b87587d8573072e68d26a437
1105,3e4012b42b0c225589e8db351f0e9e9f5f0c2057fbfdefacd5080465ed887f3a,4e97d04bc556babafdf8c0d872d90b38ccc9a9ef2e05d0db6e9d426bacd285a6
1107,3ee1efa5bf15aa705bba1622418deceaab9911bc908c9c52d7f6248af88fba32,c07a2c0f11d60ab160816684a975e9c51f3b59ab442fb8f0547445a16cb16ea4
1125,bd73f96557ef68f043b6177d91084ce9ea984775153e88cb98de559bf5dd1577,550fa22e6ab14ddbd370fb5abb51e9def1e302f88a275bfbe4bcbac6274c062d
1127,3862c17875913db8391bc77fd6b6a05c1f25b5ef20d3d811a790e546f8f2c454,0951391edd83059de15c960d0a0a0593c5f303f8b3624060411326707c4a62bd
1129,3862c17875913db8391bc77fd6b6a05c1f25b5ef20d3d811a790e546f8f2c454,cd1dc204fc31f8f18c647278d61b6f7e8146fa2b947d8d4e1cefa66a6a6c6868
1130,ed836cb35ab4fd325ce841f1b0bd529e78e21fd988bdbecad34092fdb39cb4fb,da47f8204e8602e217039a8e888224ad0c46986f1e951590e6e74fad28057302
1132,35b273599b90b2084d58bde4b8eb32359c3eb88a871ad68a3a3700c30f722781,148b54574ad8c85b66cb963752026c3212cca4e263c88e703a3231d40f089548
1133,27bbd555a9a83ff184b55dc929245df8e82c3ba01bc5d7a4b4bf6e0f613a15a6,4fd6e15ce49af3fa618876d14df9e7d0553eb458e64cf0a12b0e9ff5e9c8572e
1138,241a21d765bc99e605f3cd2ce46de4c3af609970e44e8e6f91ff125f066bd6d0,a29031bc4088c6a5736e2e390d4f9bfbeccb5afc79dd5f2635b2a55b3cd71363
1144,3c16089fdc86d946dcd8c15a777a34588fc17cb2689d9cbfe26b89cee741a460,ae95f7eff4b639351f1c8222d40feda435e0e4b4508202e01547eeabfb044b46
1151,a7d2572c0e1c157b4312b537007e3fc85988f22ab125576454883a46014b2a5b,874487d5916d0b67fcdef192f81605e65b0b8968ea272755b00a1604cf3e1d19
1158,cb4ef9670e36d01ddfb142b1f6f9a5d01edabe3f000a1e0daa85fefe76be10a6,25d0abc2344db32f7d022f096bbba9598fabf9d9462351aa8a23a39670eeaaa4
1172,d74a71a5c170bcea112c0093e9cb592186d4d4fe9ecd933ccac3945032c8d2ed,f1fe584da6260aa343773faa649833ba72daae42e0531e595375237676e1188d
1174,645c28b94e486499d156bca3d834da87de210b0035513159c6769c7c83d93204,640edd07c7f0327afb075c4a48b59808f1781af357474442e0302f0baa7a0d36
1176,a20bf7064b0112603b04eeae863c9f492370e54fffbe44d21e2bb285a8bdd539,4e63fe16f887dab68174f38831cb3b92d212e1675df0af084fd3203089fa8277
1177,67e6c0ab65ad58eaf57ab2739b53bf70ee1c670e4a9ee860a39bb0c5908a072e,c3c1deeda5e63ae2101f51430c0cde95fcb5d06a15f036d1318df6851c254692
1179,ba16a8631cb3530a5832ee3678b454e45a1a5ff552856349aed5867ed3d02961,8effe21335aee96636ff3a567711164ecaa89242a9d286141023745f077d0e21
1183,98e9edccc890dc620a1d6b08b50a40ae95a0050ee9eaed98ac5280edcad1bec6,22c1ede6ee260770d2ac9c6f91311a52966c749550c62efee356482df68a7d9e
1194,64d3875dc663ecbf868479681cb3e0f2f7701661ebd0e3db0c2afab789b9dafa,c5a8ed824bcfa7ac426e931bb83e45a971eea15edaabc58ada2341a6a8d6a7ce
1196,4487581c3a00bd6dd37498bf00406fb91383e6fe23c488405894f9b38de97a66,e4592ba0193eb9d2d1c339e56c7589c81bb50bb89e558cd8b5127363e590f27f
1207,42d5642ac660009ae2e1e28da49d19a7453d01b8aedd45f81b17772f9b6d0681,7f83f4dd61b5b4d20d9a6f21ff02c69e634881cf2476e33bbd030e15081cae24
1208,42d5642ac660009ae2e1e28da49d19a7453d01b8aedd45f81b17772f9b6d0681,5936c91163b9da0385195c2e38f9577ba735d13234648f16c75181565a94f097
1225,488bad1eabda2813253fee8a0e1b48c8af12aabe0afc4f6c8ed5822cf66f7a2b,c1eb4d16b49adb7087304d22727fbc1321db2e3b8c63eab1f9910f09d5f3c99f
1227,20dd20a9f6cbf4fd485afc4cbcf8c91578373f471d1badc947cd13be27063034,b880a1ecb8e7713234a53ac130a79fd457f8907fe0d5a2b1839122a5b9647ac5
1242,a76bfc04eb17edacdba88ab05b9a22a6bac589253ff21a0a6fb755f506de80c0,ba37e43ec0714bd22ba375f39997ca5ab7de43714a553206d5458c9d518e437e
1247,9edaa3d698a91ee1f482a4074c0a07421b07aecb7ce6e7015202a43d89ba785c,c09fc9168fe659600b00aaa1cf437ba0342907d1a060fb9c56236fa9821e9ff6
1249,88e31838068bd2037518f80e5cb511317698e026978c13c9a782ece1fd638efa,27f193359079adc55a37b7aac564fa634646e3c29dfdd9b6dc495f7376b57b0b
1255,b73b2e9d35b9c7dfb8e4ccc53e4c95e3435b0e4e4d73bad727d762424a066da2,ac698fa5fee0a3067edd8511eacbea3bdadd5a3a6a23ffb77af89550c9966886
1266,cb625b88435c8f4a6facda13c67564e9f2ee4bad273c672e34500b17e494c202,4769ba8f6a586b935f2767b75973eed29719543f9f636bcce66297865433573e
1272,cb625b88435c8f4a6facda13c67564e9f2ee4bad273c672e34500b17e494c202,fabaa44658fdba5f6e819ba581a5425048dafab1bfbd33c247648ff0cbd31f57
1275,cb625b88435c8f4a6facda13c67564e9f2ee4bad273c672e34500b17e494c202,1c44023f8cf802634beb26003791a02d644ea4dc39c98ef5ab61d3249ea72166
1278,d1fa42ce14a89c862b5136f969eaca24a0d58619bdbb2a5e2f83c82ef2dae927,49fb24e2d77e173efc0cfc8c718af1811ef5b7d0884d37603762ccd57daf4655
1284,5a517bc06323778e5ba93099d813d02470b6cc08f5ab56b4c4322103d5516394,8f82ef640c8f8ed96e817bde55c492ccc569a8fe12fb9b7e1873dac16b7c3e94
1292,5289d9f9f853a5771966ec8be29ea9ebf9667f19b5b040a4aede08459f2e7e2b,e188bd78d516583bccd9982291e41ea8db972528745b9e0d66a3cad801dfb08f
1305,ebc3c76348eb96a55e9d244f972a407a71b918d22c10054f06a5e01a44fccf61,6e784a7cdc30d4240307ebc9cacde5dfaa08bb6bae466573fddad947c2a486d5
1307,688af723bd30876a233dc8ae4b0e5fd655cffaa79e6d0269b1bd83cc83980c3a,68fd8d28dcd666f9a9e8632887e01f561db02908315b725f38d0aca1c91b83a3
1311,fe3e90c86d7c62d0c0b041dbe33ff4f81c6fe27bf8cf818d45ab882a19ddef76,eb1d5e89183defbc810cf923e190bda55b225a81fb3c1e5d38934325a2dea40f
1312,adcc8513e0d4c11ae320945db8f173f3ad3a96ec05f8ab70684fa81be838afbc,812a89f7e3a0909f2a2c967a9492ba71973bdb161d6fcbd29bc0512af4fe6890
1314,790ccd615ed6420d3e50b247a96750e68b321def5624e3f9edcef2e9f6a62b8f,5ac69dce8e73dbb6524c99731cf8af480dd39d7ec3b581e38540ec8a9c1f4f8e
1316,c4468262eac7f30006e45760ec5e85f6f3d1765cbfe3e51b68ca879037fa8546,ed22a0cf0b21eeb0d2060e792c17f2bc1d475eecc30749283c9dac790e1c7bd6
1323,c43d12253d0dc115c05fced6a6f92779ec1226a4eb78525f256c39babededa37,491acdde49270fef5bb1a381795ece83b79283b86f27ca98c0c421ca7021d59b
1325,69a0d772e141e9cebc5cc0bb62477cabd1e90ddadb3691f3f32674c8cf18b152,ed99f4653b1edec430144b334e9a99b758488fe4bf1b2b94620e2d9083989982
1326,d20f3c5178fca25f8720076240a491dbc9a4cd9fc0026ed40037e1e292ea6d53,7ada8a3b50f2a9f7ac0bdf7a6be63cdf98cd40ebf005c8bd49139ebd5814efbd
1330,38c985842a99e3911a385b4ffe2ceb3a94d4a7f2553e15439a3eb316e5a55a2b,a10815a8743b1f835347f7fbefa6aa29e4aafe084886776c87239d4faf0b2a6b
1331,56a09afb5ebfd5a320094340582562efe4296e018741a32d4b6a1dc7487c43a4,8f547713a6e145bbaa77f85d5060c86d3777d3e553a1f0cb965a20bcf903f0b7
1335,f8c964a896c269c766d39eb2c09f5fafa6a67ef2fdf383da91ec6b5b9a5dfd86,dbeaf2b3c7c16853f6052fd4c00615bae3c170452f3ce3a9b37a864ca0c2df06
1343,972defb5054440159ba4ebace042c9ad37867196c338ee5aaf7fd5c409007b8e,c907202a70a8be82dc5e865a18bb5039fb9da3c40dc5b17889ccd68067bde78c
1346,053f4878551f81eff5669c4a52cd160ff7367f33e08dc77f94b3cf2627151bc3,c07a380e818ae659164681f34c112a86f67e7c91106b3d8df10589fb3c842974
1347,b5f0bd33698d32638544df18a53efae60ce8b8cd89e4d660797d84a3b45f1d62,286691431b8a73a44aecf792f304ec2aa49e262401c58e6bb323397ea69ab6f2
1359,59b7de9d77d732f38f494aa2dc4b7876877cde863180d73905793f2176eee152,d39ffb54b043e8ba63ff3e8d3d44e516a14b5f52f2dce152eae6819e70db6386
1360,447decad5ccfbd7852ff831efdafe046fbe081bec923472569f5b406a9731c89,5ff9b122647592fec155b7f9652f91d1dad6db55f08d54c4d516472c7ca47a1b
1362,cef623b8c786d76a754d1bcefa05b57aab516abb0e47eb4451efac9eaa96cb15,e3beffac1b3fd3c972a28170ae0a63b6242ab78a360976c7eca58e2bfbf9bf3c
1368,5e3e53e17132ae8a364c288526e1a9f4783ba9bed17e5507643280fa39f3f748,2470a4e294fc09b7de983c1fb29606597498a8d36971b020ec18f32ab30a5140
1379,5acf20e7bede5db16d955813adff44deb5adffb4df42c447a8993877bed26973,db8e937af316b48726b6374a38a542a1718ed0db18b5e4d1e4d767c84dc163d7
1380,5acf20e7bede5db16d955813adff44deb5adffb4df42c447a8993877bed26973,f25d18e20e6ace21e701320b8a4cc1c774b54742c9caf17138a1ea88a2958da5
1383,5acf20e7bede5db16d955813adff44deb5adffb4df42c447a8993877bed26973,5d316461be52566a97ba13c4745dfa39c280b2cf3fc266f69f8b5e99af7d373a
1384,5acf20e7bede5db16d955813adff44deb5adffb4df42c447a8993877bed26973,e67cd25d6d64d1c0d127d417ca28b0b89ef8f44967494f0fb95814af49dfe7c4
1388,38d1d4e7bfe42919d0b3159d151651f2a534f88a80e9f6f60199880e8956265d,ed420dbb637d66ba9bade66c164c7e2b620b97ea7ab9ba0ab4cbebddd2f12bb7
1392,fbe3b30c05cb95782926f7051623fd950c739d64d874eb853bb162da4ffbfde9,8fa116a68ac814fcf7f539fee498a13f18e814102e592854a35c7432faa784bf
1394,b4042739397faf069e5d69e0d26509b3c59d311d7bbf9c27aec35097d92c18f3,b1f6fff32bf097c54251f184c59146c9c3a1ef55370301c5cf4d93798b43091d
1396,043db2e5bb912d3403d4f07f2475da209353fbded141407994f397442876ec04,a833f69d4669048281eeec4d7e5ef39f7ce9027c80fa9f540f3b16e34cf1dabe
1398,5b0699cf61ab6b75df4b493b6c41ebbdbb5a60b1a82e08754426f95359be2daa,582b2a66f286cbe77f5b7506fd2de523feb3038be79893234fbe7ff11dbc5fa7
1399,5cb7d80738e5b47f897563f5cec6d10530efdf1d9622d728032028cdf40fa1e1,d430127d0a2a12364a342e318db4b26f24565ac0a66eb37e44435cff333fe406
1405,0ad1f7e75d3f94b0bc67493e291fb34ce1b8d53cd5a1d7e583334e93bebf12a2,3d3711eeb723edf5b65220afa86ccdbd4ea54f8e4e51d9f1c015ecc650c35868
1408,42987a6ba666433bb15edcf573e5b563be76cc5d24b3bcf02a914f99fa091a88,f4ddee5a49d34e5ec0a35f777a1139684b1dd269d1aadce5a2fbabc3f3ba2e97
1409,c5dd110c0fa85d2729d60807467039b5dfe0c166f8d59b5270c970b3f9badcf5,ee8e2b05fbd2c3a9d3557766279e5dfc2fef65f22d36581ba20997d48dfaacc1
1418,0ba076bec8ec51b52152dcc20df60304146397ba7a79c6e090e1b5139025c123,e21ec89805c71a29adba978174531d7add7d7ac9c550b21ed8b4bd7940150705
1419,0ba076bec8ec51b52152dcc20df60304146397ba7a79c6e090e1b5139025c123,f723089255e32df8ad3bbb3a82957bcb0a85f6a9038a4d88d6a94cb9344e1ed7
1426,0ba076bec8ec51b52152dcc20df60304146397ba7a79c6e090e1b5139025c123,98b931e37da56fb521f94a383a126fa74690db51fda60c55566d18976ab0f51a
1427,0ba076bec8ec51b52152dcc20df60304146397ba7a79c6e090e1b5139025c123,1d85355bb883d51a1d943e68e89454e96e8f9dddd754b1b8e220357b82c1e3ff
1440,a0504ea5b819b98fed6e93ee982533ea1a0fd48575ac9feef113fbd6387f81e9,56ca36ea581230d747bfed2ef43b7a17918994dd6aed8a6b3166dc06eb674cf3
1444,9c527efb89027a2de26fc146ff710d6b68a663da767f5fc18fa9db9739cf2c9d,a10815a8743b1f835347f7fbefa6aa29e4aafe084886776c87239d4faf0b2a6b
1451,ef97b7fa0d6abfde7bfb6892287247128629094d302079b563a3fee183f5eed4,3552b97c0bf1188fd0b16d1a14387a8ed001da923cd9445d9ffd607a51572c01
1453,4a4e2c7257ffafb39b44dac7debfce2801615d16e66b99f7e40780fd22b40429,8623df3321105e10aaefcd24d281af603ef6fd809b4db730b45b6c2b1efe8dfc
1476,9d150e1c5d2e0747d71d1862699513b44e69f434c7f3a628f671433cf0e06afe,d42e830c381d7920708100e6431450aabec501c14f9dc9f6911022cbfe254119
1481,acf8586766e05a543945340aca8d8841f2d3143183e0a6fb4df225512e94d8ad,f2ec945e4d269cfde00916bbd655aaa2fd88e0e46869b53c1dcb10f46a5fb339
1495,559d79c554449707174cf04180c04ec1b35447f8b4ca68fb10d27a02855a232e,9cb0ace890e82cd3b8ae22c36c9fa50a66a672c0b7cbd511155189fa5e8c9d5b
1496,559d79c554449707174cf04180c04ec1b35447f8b4ca68fb10d27a02855a232e,5e96c4798ed22ba9b8e92c30fba6c9fc05e34bee6ef0d58e936b9eb11bf9ea2a
1501,559d79c554449707174cf04180c04ec1b35447f8b4ca68fb10d27a02855a232e,caab9d962ea3bef37c9b8532e9a0f00a706de75fbf47231689ab6a0aaa77b65a
1509,559d79c554449707174cf04180c04ec1b35447f8b4ca68fb10d27a02855a232e,b8c7d548e31b20a8b89f2648172ca58c8b7aa5e6790cfd92233651113ef9b8eb
1517,0d6f990bdaf0a7e129259bb5fff6e520eb1deea151bb3404d9f672cbe6114b00,9afe26124f8d2d9120e8c4d30aa17e9003bbec9a9dc9df6a41bd322f80a35a83
1519,e9cad520bbe119d5cca0092b43ce6d5ded9f254e438cfe90dd3ac32ead6b57ff,728496f3725298c023f200807199d00c8ccb92db0a77eafaf3f3acff213b5d79
1520,dfb0c328cbc26543548315b6946ef243078d638e29cbc1e2b1f127fb394a02dd,a881afdf3a9e168b35ec61d5e8db026f9c20f4bb3ce62fe3527f1dd819b77e14
1524,0b6461ff704362b57b4740ad5e4a1082d56a65c7acdd037aa2f0bbaf99c38e2b,98139ba4cf84dccb0ba6c9c622c6ea6fd4b2d33717218d7f4771e1ebbff4fbe6
1527,d9ce34b9ca15504cbe1d7f7e2323a6ada7f336f1b08835ef76bc7c5f62b199d9,e67cd25d6d64d1c0d127d417ca28b0b89ef8f44967494f0fb95814af49dfe7c4
1528,d9ce34b9ca15504cbe1d7f7e2323a6ada7f336f1b08835ef76bc7c5f62b199d9,5d316461be52566a97ba13c4745dfa39c280b2cf3fc266f69f8b5e99af7d373a
1531,d9ce34b9ca15504cbe1d7f7e2323a6ada7f336f1b08835ef76bc7c5f62b199d9,db8e937af316b48726b6374a38a542a1718ed0db18b5e4d1e4d767c84dc163d7
