Record ID,MAGPID,MAGAID
6899,1989724706.0,2297385531.0
6899,1989724706.0,2307452884.0
2962,2128989567.0,115242229.0
2962,2128989567.0,2110051033.0
2962,2128989567.0,2110474417.0
2962,2128989567.0,2114729929.0
2962,2128989567.0,2168913491.0
2380,2410917483.0,2674249528.0
2380,2410917483.0,2718951305.0
2380,2410917483.0,3051716573.0
2380,2410917483.0,3058168481.0
2380,2410917483.0,3069419567.0
2380,2410917483.0,3073086057.0
5712,2035598572.0,1860874527.0
5712,2035598572.0,2437884378.0
5712,2035598572.0,2491016084.0
2894,2005338764.0,1931646197.0
2894,2005338764.0,2114138617.0
2894,2005338764.0,2116531785.0
2894,2005338764.0,2129882821.0
2894,2005338764.0,2131334178.0
2894,2005338764.0,2151857098.0
2894,2005338764.0,2288898756.0
2894,2005338764.0,2465694771.0
2894,2005338764.0,2494143374.0
2894,2005338764.0,2507393086.0
2894,2005338764.0,2626950568.0
7259,1570120649.0,2643406500.0
7263,1593279478.0,2055348759.0
7263,1593279478.0,2936542892.0
7261,1565585988.0,2658544269.0
7261,1565585988.0,2679190633.0
7261,1565585988.0,2695579870.0
6960,1886610143.0,2169309922.0
6960,1886610143.0,2496087319.0
2366,2045523034.0,57021170.0
2366,2045523034.0,163293341.0
2366,2045523034.0,2012958084.0
2366,2045523034.0,2024969579.0
2366,2045523034.0,2086056137.0
2366,2045523034.0,2118030773.0
2366,2045523034.0,2153954320.0
2366,2045523034.0,2356672029.0
6959,1490277696.0,2631518514.0
6961,1846297205.0,1896288224.0
6961,1846297205.0,2022908274.0
5232,2097775465.0,711883083.0
5232,2097775465.0,1980321570.0
5232,2097775465.0,2047995777.0
5232,2097775465.0,2118008993.0
5232,2097775465.0,2138904462.0
3465,2006513882.0,243259030.0
3465,2006513882.0,1589038945.0
3465,2006513882.0,2041657820.0
3465,2006513882.0,2047582403.0
3465,2006513882.0,2059965765.0
3465,2006513882.0,2067725932.0
3465,2006513882.0,2068454301.0
3465,2006513882.0,2113120420.0
3465,2006513882.0,2181330729.0
3465,2006513882.0,2213607630.0
3465,2006513882.0,2638447415.0
3465,2006513882.0,2761912172.0
666,2109633267.0,566062779.0
666,2109633267.0,1662302205.0
666,2109633267.0,2063789853.0
3363,1544193127.0,1991346470.0
3363,1544193127.0,2165638010.0
3363,1544193127.0,2288156226.0
3363,1544193127.0,2304188541.0
3363,1544193127.0,2419709930.0
2630,1865884640.0,2058030678.0
2630,1865884640.0,2104196358.0
2630,1865884640.0,2127271565.0
2630,1865884640.0,2127886098.0
2630,1865884640.0,2132727215.0
2630,1865884640.0,2191846737.0
2630,1865884640.0,2428679353.0
2630,1865884640.0,2601289526.0
2658,2196317801.0,2570649162.0
7325,2404419498.0,2530288912.0
7325,2404419498.0,2531016956.0
7325,2404419498.0,2531786977.0
7325,2404419498.0,2629825717.0
1178,2127339144.0,315859460.0
1178,2127339144.0,2015848610.0
1178,2127339144.0,2100001208.0
1178,2127339144.0,2104294934.0
1178,2127339144.0,2153096703.0
1178,2127339144.0,2302739012.0
1178,2127339144.0,2635576808.0
22210,2067405862.0,1343627581.0
22210,2067405862.0,2992300406.0
3652,2367251995.0,2682706140.0
3652,2367251995.0,3052788616.0
3652,2367251995.0,3068987996.0
3652,2367251995.0,3069925927.0
3652,2367251995.0,3071246937.0
3652,2367251995.0,3078553507.0
4378,2034260467.0,2127660441.0
1021,2416195475.0,2409998028.0
1021,2416195475.0,2417105491.0
1021,2416195475.0,2430851153.0
1021,2416195475.0,2431304936.0
1021,2416195475.0,2699738640.0
19047,2131986420.0,2618265062.0
19047,2131986420.0,2641658756.0
610,2068602175.0,202258750.0
610,2068602175.0,2061232895.0
610,2068602175.0,2117930522.0
610,2068602175.0,2279781661.0
610,2068602175.0,2427740399.0
4218,2110687233.0,2016412364.0
4218,2110687233.0,2306289196.0
4218,2110687233.0,2516657938.0
4218,2110687233.0,2677817495.0
4218,2110687233.0,2743950068.0
3366,2162645376.0,1507142436.0
3366,2162645376.0,2029555375.0
3366,2162645376.0,2047698958.0
3366,2162645376.0,2114561893.0
3366,2162645376.0,2121303128.0
3366,2162645376.0,2137637969.0
3366,2162645376.0,2144506778.0
3366,2162645376.0,2154857321.0
3366,2162645376.0,2305518860.0
3366,2162645376.0,2699270502.0
5162,2039060098.0,222259343.0
5162,2039060098.0,237730236.0
5162,2039060098.0,676072061.0
5162,2039060098.0,2096879955.0
5162,2039060098.0,2308201799.0
5162,2039060098.0,2463435142.0
1159,2043724972.0,2112540828.0
1159,2043724972.0,2192027599.0
1159,2043724972.0,2252253212.0
1330,2017627629.0,1695044256.0
1330,2017627629.0,2011448967.0
1330,2017627629.0,2296447875.0
1330,2017627629.0,2559483008.0
1330,2017627629.0,2597876503.0
1330,2017627629.0,2642050641.0
1330,2017627629.0,2691455562.0
1330,2017627629.0,2708082176.0
600,2052041943.0,1507142436.0
600,2052041943.0,1971521933.0
600,2052041943.0,2025200290.0
600,2052041943.0,2029555375.0
600,2052041943.0,2050306727.0
600,2052041943.0,2075173363.0
600,2052041943.0,2102027509.0
600,2052041943.0,2120696843.0
600,2052041943.0,2161781304.0
600,2052041943.0,2259511601.0
600,2052041943.0,2304110078.0
17318,2038389628.0,145946335.0
17318,2038389628.0,1585232149.0
17318,2038389628.0,1685223830.0
17318,2038389628.0,2259399147.0
5324,2037448288.0,2985597127.0
5324,2037448288.0,2986978170.0
6879,1543552332.0,2080445063.0
6879,1543552332.0,2171477122.0
6880,2099298686.0,248469825.0
6880,2099298686.0,2352843762.0
6880,2099298686.0,2424325902.0
6880,2099298686.0,2481000770.0
6880,2099298686.0,2486994058.0
6929,1961499357.0,1953694481.0
6929,1961499357.0,2135107308.0
6882,1814545696.0,2108487987.0
6882,1814545696.0,2128042097.0
6882,1814545696.0,2129911022.0
6882,1814545696.0,2707810790.0
6881,2279031308.0,277641630.0
6928,2113714060.0,2073180421.0
6928,2113714060.0,2315097840.0
6928,2113714060.0,2695973909.0
17717,2053988109.0,1800702545.0
17717,2053988109.0,2165385528.0
6307,2121993933.0,2001196363.0
6307,2121993933.0,2173295835.0
6307,2121993933.0,2180570720.0
6307,2121993933.0,2235337116.0
6307,2121993933.0,2578174104.0
7049,1563929394.0,2304372939.0
7049,1563929394.0,2478795892.0
7049,1563929394.0,2489779704.0
7049,1563929394.0,2690227617.0
2814,2103965451.0,57021170.0
2814,2103965451.0,163293341.0
2814,2103965451.0,2012958084.0
2814,2103965451.0,2024969579.0
2814,2103965451.0,2086056137.0
2814,2103965451.0,2118030773.0
2814,2103965451.0,2153954320.0
2814,2103965451.0,2356672029.0
2814,2103965451.0,2554000542.0
2814,2103965451.0,2678803673.0
3046,2013427663.0,2104623126.0
3046,2013427663.0,2168802584.0
3046,2013427663.0,2304873800.0
3046,2013427663.0,2431463678.0
3046,2013427663.0,2629012947.0
3046,2013427663.0,2718958228.0
3046,2013427663.0,2747650012.0
23728,2055922750.0,33433812.0
23728,2055922750.0,2127386819.0
23728,2055922750.0,2128942892.0
23728,2055922750.0,2653850944.0
7104,1604443521.0,2096702651.0
7104,1604443521.0,2489119597.0
7104,1604443521.0,2587387241.0
7104,1604443521.0,2711892859.0
7107,1535357935.0,2123244579.0
7107,1535357935.0,2128084404.0
7107,1535357935.0,2644203958.0
7107,1535357935.0,2723406671.0
7102,1644221392.0,2153123897.0
7102,1644221392.0,2664423740.0
7102,1644221392.0,2720240479.0
7108,1900675189.0,2120016580.0
7108,1900675189.0,2135414694.0
7108,1900675189.0,2154286882.0
7108,1900675189.0,2290245799.0
7106,1603149273.0,2349659837.0
7106,1603149273.0,2672084239.0
7103,1947626317.0,2682013037.0
7103,1947626317.0,2703325521.0
7105,2116977235.0,2692588900.0
7105,2116977235.0,2710781810.0
4219,2021331088.0,693236046.0
4219,2021331088.0,1999982319.0
4219,2021331088.0,2115377489.0
4219,2021331088.0,2149585798.0
4219,2021331088.0,2155612278.0
4219,2021331088.0,2161287971.0
4219,2021331088.0,3021616839.0
806,2062102551.0,2641423172.0
22329,2055077003.0,2106068865.0
22329,2055077003.0,2130059845.0
22329,2055077003.0,2472258367.0
22329,2055077003.0,2654456821.0
22329,2055077003.0,2655998648.0
22329,2055077003.0,2700125777.0
22329,2055077003.0,2920035009.0
780,2068575553.0,2940504885.0
781,1967897655.0,2940881695.0
782,2152645901.0,2641423172.0
283,2064658694.0,2083183968.0
283,2064658694.0,2133306976.0
283,2064658694.0,2273489551.0
283,2064658694.0,2296529143.0
283,2064658694.0,2552307402.0
283,2064658694.0,2779759259.0
4291,2161403450.0,2404111732.0
4291,2161403450.0,2952173907.0
1511,1972864048.0,2164586134.0
1511,1972864048.0,2275780399.0
1511,1972864048.0,3066086757.0
1511,1972864048.0,3077716875.0
1511,1972864048.0,3145137839.0
1511,1972864048.0,3148803477.0
1511,1972864048.0,3149590851.0
1511,1972864048.0,3151933761.0
1652,1979594152.0,1214425807.0
1652,1979594152.0,2140769477.0
4983,2014361602.0,2554393165.0
2238,2155231008.0,1996945066.0
2238,2155231008.0,2125785657.0
2238,2155231008.0,2260372558.0
2238,2155231008.0,2558144871.0
2238,2155231008.0,2706783872.0
282,1988400926.0,2579513944.0
282,1988400926.0,2985799530.0
4289,2057473262.0,2161967705.0
4289,2057473262.0,2970588389.0
4292,2011528716.0,2186839428.0
4292,2011528716.0,2563065124.0
6869,1650183371.0,2540252438.0
6869,1650183371.0,2631067350.0
6869,1650183371.0,2701823167.0
6874,1496693807.0,2102000135.0
6874,1496693807.0,2124201313.0
6874,1496693807.0,2160317384.0
6870,1534343182.0,2687796918.0
6870,1534343182.0,2690403352.0
6875,2285537727.0,2024344703.0
6875,2285537727.0,2708921334.0
6878,2277498396.0,123306506.0
6878,2277498396.0,2047885525.0
6878,2277498396.0,2628627425.0
6873,1939082458.0,2683552126.0
6873,1939082458.0,2707965421.0
2702,2002158373.0,2107903464.0
2702,2002158373.0,2162180036.0
2702,2002158373.0,2516020431.0
6867,2292963986.0,2439568616.0
6867,2292963986.0,2574750715.0
6867,2292963986.0,2666997549.0
6877,2285537727.0,2024344703.0
6877,2285537727.0,2708921334.0
6876,2290619125.0,204165931.0
6868,2337072223.0,308776475.0
6872,1602390176.0,2428452719.0
6872,1602390176.0,2701993251.0
17291,1976708772.0,2137924192.0
17291,1976708772.0,2532617796.0
17291,1976708772.0,2534820429.0
17291,1976708772.0,2638307962.0
1887,2084257853.0,2106077048.0
1887,2084257853.0,2290088969.0
1887,2084257853.0,3079515669.0
7269,1849348818.0,2703618334.0
7266,1668006198.0,2653462151.0
7268,1513452671.0,241112510.0
7268,1513452671.0,2691200984.0
7267,1958135250.0,2131956813.0
7267,1958135250.0,2164687187.0
7267,1958135250.0,2647782057.0
7265,1530439020.0,2695258546.0
7265,1530439020.0,2703148978.0
7271,1518441301.0,2024591951.0
7271,1518441301.0,2432492013.0
1357,2001719540.0,1995444194.0
1357,2001719540.0,2066648889.0
1357,2001719540.0,2504926670.0
936,2118273829.0,1693907188.0
936,2118273829.0,2135202976.0
936,2118273829.0,2146932867.0
936,2118273829.0,2298829415.0
936,2118273829.0,2597289960.0
936,2118273829.0,2647869865.0
936,2118273829.0,2651573914.0
936,2118273829.0,2676552655.0
936,2118273829.0,2714108141.0
7015,2007275684.0,2053268596.0
7015,2007275684.0,2125433468.0
7015,2007275684.0,2142937501.0
7015,2007275684.0,2163606716.0
7015,2007275684.0,2324677167.0
7015,2007275684.0,2688408996.0
7015,2007275684.0,2799373545.0
7015,2007275684.0,2871466010.0
3983,2049723070.0,2118676655.0
3983,2049723070.0,2580075870.0
3983,2049723070.0,2692251940.0
3983,2049723070.0,2707264464.0
46,1605611978.0,2052598767.0
533,2033227457.0,99279512.0
533,2033227457.0,286585738.0
533,2033227457.0,2211594604.0
533,2033227457.0,2229503995.0
2257,2041971752.0,1904259371.0
23083,2413904130.0,2754828967.0
23083,2413904130.0,2800627067.0
325,2086529429.0,157396081.0
325,2086529429.0,680338452.0
325,2086529429.0,1994626334.0
325,2086529429.0,2045491909.0
325,2086529429.0,2058089103.0
325,2086529429.0,2072651273.0
325,2086529429.0,2080368579.0
325,2086529429.0,2243382451.0
325,2086529429.0,2578410622.0
325,2086529429.0,2711941817.0
325,2086529429.0,2974589633.0
7708,2083184860.0,2635288757.0
7708,2083184860.0,2653836700.0
3149,1598758361.0,2590404741.0
3149,1598758361.0,2642873444.0
3149,1598758361.0,2697862974.0
5552,2073321195.0,2096281989.0
5552,2073321195.0,2134988315.0
5552,2073321195.0,2161375569.0
5552,2073321195.0,2165812696.0
5552,2073321195.0,2951020464.0
17302,2096254328.0,265989544.0
17302,2096254328.0,302206561.0
17302,2096254328.0,701806603.0
17302,2096254328.0,1887873933.0
17302,2096254328.0,1993002079.0
17302,2096254328.0,2041440779.0
17302,2096254328.0,2098439775.0
6211,1986463286.0,2116239050.0
6211,1986463286.0,2279809856.0
6211,1986463286.0,2675363505.0
2903,1979159182.0,1972525189.0
2903,1979159182.0,2098439073.0
1332,2410901697.0,2693834840.0
547,2066986277.0,2154513153.0
547,2066986277.0,2607201298.0
547,2066986277.0,2628167828.0
547,2066986277.0,2695137522.0
547,2066986277.0,2706534390.0
547,2066986277.0,3051376864.0
547,2066986277.0,3061125175.0
547,2066986277.0,3068027614.0
5675,2359057132.0,
16181,2026225922.0,120180199.0
16181,2026225922.0,299870196.0
4362,2901734855.0,210403071.0
4362,2901734855.0,2003266256.0
4362,2901734855.0,2047068627.0
4362,2901734855.0,2086544128.0
4362,2901734855.0,2150015466.0
4362,2901734855.0,2154036955.0
4362,2901734855.0,2901297533.0
3073,1597952439.0,2107183719.0
3073,1597952439.0,2136131860.0
3073,1597952439.0,2157838264.0
3073,1597952439.0,2433882680.0
3073,1597952439.0,2488800579.0
3073,1597952439.0,2618119304.0
3751,2414861539.0,15412077.0
3751,2414861539.0,2018263900.0
3751,2414861539.0,2144927723.0
3751,2414861539.0,2281412749.0
21923,1599042335.0,2057315896.0
21923,1599042335.0,2106643909.0
21923,1599042335.0,2227234849.0
6178,1991878244.0,1966064764.0
6178,1991878244.0,1997362061.0
6178,1991878244.0,2004043771.0
6178,1991878244.0,2061705948.0
6178,1991878244.0,2073803060.0
6178,1991878244.0,2089407262.0
6178,1991878244.0,2115869480.0
6178,1991878244.0,2570903251.0
6180,2015156728.0,1979553916.0
6180,2015156728.0,2170629188.0
6180,2015156728.0,2580494256.0
18541,1645581033.0,2100177476.0
1118,2100127662.0,2041603732.0
1118,2100127662.0,2131701351.0
1118,2100127662.0,2136453794.0
1118,2100127662.0,2618788006.0
18176,1983680897.0,2023246253.0
18176,1983680897.0,2050294237.0
18176,1983680897.0,2086773244.0
264,2037042264.0,146760929.0
264,2037042264.0,699917461.0
264,2037042264.0,2005419927.0
264,2037042264.0,2236291331.0
264,2037042264.0,2295408678.0
264,2037042264.0,2326798951.0
264,2037042264.0,2398831603.0
264,2037042264.0,2495349079.0
264,2037042264.0,2780189410.0
1117,1539862660.0,2102750014.0
1117,1539862660.0,2109043338.0
1117,1539862660.0,2506639157.0
1117,1539862660.0,2515244271.0
1117,1539862660.0,2652629485.0
2487,1974843072.0,2103367807.0
2487,1974843072.0,2653294122.0
2487,1974843072.0,2682336930.0
1126,2063842651.0,2098301348.0
1126,2063842651.0,2172259576.0
1126,2063842651.0,2203747025.0
1126,2063842651.0,2639173865.0
1126,2063842651.0,3097834823.0
1126,2063842651.0,3171249731.0
3202,2101551826.0,1967481098.0
3202,2101551826.0,2290974908.0
3202,2101551826.0,2310768739.0
3202,2101551826.0,2321604949.0
1664,2096637433.0,2495381647.0
1664,2096637433.0,2667385596.0
1664,2096637433.0,2685177062.0
3646,2047411807.0,2653661011.0
2512,2192878045.0,2647952178.0
4172,2118296929.0,1484056470.0
4172,2118296929.0,1977746776.0
4172,2118296929.0,2160258616.0
4172,2118296929.0,2167168103.0
4172,2118296929.0,2423063778.0
4172,2118296929.0,2464431193.0
4887,1998274402.0,2171880905.0
4887,1998274402.0,2466830412.0
4887,1998274402.0,2617462540.0
4887,1998274402.0,2658607791.0
4173,1991349796.0,1982745476.0
4173,1991349796.0,2123792284.0
4173,1991349796.0,2130108126.0
4173,1991349796.0,2142806378.0
4173,1991349796.0,2156237104.0
3049,1971322631.0,1956122100.0
3049,1971322631.0,2098973453.0
3049,1971322631.0,2241674278.0
3049,1971322631.0,2530770721.0
3049,1971322631.0,2673351242.0
3049,1971322631.0,2762752315.0
3049,1971322631.0,2763580575.0
16829,1964017817.0,2127360436.0
16829,1964017817.0,2152267853.0
16829,1964017817.0,2573060073.0
16829,1964017817.0,2713928722.0
16829,1964017817.0,2985165690.0
5954,2007615003.0,1964918055.0
5954,2007615003.0,2122673000.0
5954,2007615003.0,2482827188.0
5954,2007615003.0,3173802205.0
2263,2078504792.0,2637668841.0
23488,2163482860.0,71621356.0
23488,2163482860.0,2161212731.0
4469,2062497504.0,2117803989.0
4469,2062497504.0,2298912768.0
4469,2062497504.0,2306005287.0
4469,2062497504.0,2633548806.0
4469,2062497504.0,2633698525.0
4469,2062497504.0,2640414326.0
7119,1929210264.0,103628561.0
7119,1929210264.0,2006666026.0
7119,1929210264.0,2054816022.0
7119,1929210264.0,2095802756.0
7126,1669962393.0,1513017273.0
7126,1669962393.0,2161862834.0
7120,1481896447.0,2390301224.0
7120,1481896447.0,2432570983.0
7120,1481896447.0,2663184255.0
7124,1600380626.0,2062406235.0
7123,1830212939.0,2159912467.0
7123,1830212939.0,2438946023.0
7123,1830212939.0,2648212313.0
7116,1915092291.0,2150327350.0
7116,1915092291.0,2303470796.0
7116,1915092291.0,2644552503.0
7116,1915092291.0,2646429423.0
7122,1530457529.0,2117704078.0
7122,1530457529.0,2430063749.0
7122,1530457529.0,2515843083.0
7122,1530457529.0,2573365488.0
7122,1530457529.0,2708907100.0
7121,1893076144.0,2169859109.0
7121,1893076144.0,2641746754.0
7121,1893076144.0,2686948260.0
7125,1550145116.0,2130542135.0
7125,1550145116.0,2238863659.0
7125,1550145116.0,2307200865.0
7125,1550145116.0,2575394380.0
7125,1550145116.0,2930098922.0
2890,2149783511.0,68779080.0
2890,2149783511.0,1147091698.0
2890,2149783511.0,1986013643.0
2890,2149783511.0,2145807103.0
2890,2149783511.0,2151411358.0
2890,2149783511.0,2167495415.0
2282,2626017146.0,
16542,2031266476.0,1854572401.0
16542,2031266476.0,1936944553.0
16542,2031266476.0,1973437437.0
16542,2031266476.0,1982193362.0
16542,2031266476.0,2110273447.0
16542,2031266476.0,2112983269.0
16542,2031266476.0,2171105329.0
7840,2099146914.0,3092601866.0
7840,2099146914.0,3131442641.0
2023,84572701.0,2007263097.0
2023,84572701.0,2103177151.0
2023,84572701.0,2133860354.0
1339,1986885812.0,2112540828.0
1339,1986885812.0,2153294528.0
3992,1997165294.0,2045583841.0
3992,1997165294.0,2142838781.0
3992,1997165294.0,2149397623.0
3992,1997165294.0,2237157623.0
4372,2406816531.0,2627141085.0
3894,1552892674.0,2573629615.0
3894,1552892674.0,2574803451.0
3894,1552892674.0,2577922914.0
3894,1552892674.0,2628054454.0
3894,1552892674.0,2674397549.0
681,2020831765.0,2116285405.0
681,2020831765.0,2148273565.0
681,2020831765.0,2169162567.0
681,2020831765.0,2516625057.0
681,2020831765.0,2653867152.0
681,2020831765.0,2717750201.0
681,2020831765.0,2778735986.0
681,2020831765.0,3134359659.0
4560,288456505.0,
2444,2018505740.0,1935898823.0
2444,2018505740.0,2117280145.0
2444,2018505740.0,2558065052.0
1976,1569940908.0,
4467,2057480266.0,1772885790.0
4467,2057480266.0,2104300491.0
4467,2057480266.0,2787156917.0
4467,2057480266.0,2787317931.0
4467,2057480266.0,2888532271.0
4467,2057480266.0,3168991553.0
4559,2072344747.0,2083398168.0
4049,2184735058.0,2010136948.0
4049,2184735058.0,2182434533.0
4371,2061302679.0,1219889379.0
4371,2061302679.0,2066152525.0
4371,2061302679.0,2073119415.0
3893,1968471219.0,2098895721.0
3893,1968471219.0,2117576861.0
3893,1968471219.0,2130817915.0
3893,1968471219.0,2152546963.0
3893,1968471219.0,2302862139.0
3893,1968471219.0,2439485249.0
3893,1968471219.0,2465609154.0
3895,2467695040.0,2098895721.0
3895,2467695040.0,2117576861.0
3895,2467695040.0,2130817915.0
3895,2467695040.0,2152546963.0
3895,2467695040.0,2302862139.0
3895,2467695040.0,2439485249.0
3895,2467695040.0,2465609154.0
671,2055234153.0,346233089.0
671,2055234153.0,2078608037.0
671,2055234153.0,2097594694.0
671,2055234153.0,2102775724.0
671,2055234153.0,2192566203.0
671,2055234153.0,2314025256.0
671,2055234153.0,2424288967.0
671,2055234153.0,2623621564.0
3753,2073357895.0,1991617405.0
3753,2073357895.0,2133277199.0
3753,2073357895.0,2194493933.0
3753,2073357895.0,2307075009.0
3753,2073357895.0,2421520410.0
1258,2066860555.0,2053523841.0
1258,2066860555.0,2096529256.0
1258,2066860555.0,2118438142.0
1258,2066860555.0,2124837753.0
1258,2066860555.0,2153984365.0
2840,2515510229.0,2313444287.0
2840,2515510229.0,2384020761.0
2840,2515510229.0,2702712496.0
16732,2029639463.0,59927565.0
16732,2029639463.0,275981716.0
16732,2029639463.0,669828381.0
16732,2029639463.0,1194823208.0
16732,2029639463.0,1935085966.0
16732,2029639463.0,1966043521.0
16732,2029639463.0,1990125478.0
16732,2029639463.0,2044127947.0
16732,2029639463.0,2104414570.0
16732,2029639463.0,2125411854.0
16732,2029639463.0,2252129998.0
16732,2029639463.0,2303437616.0
16732,2029639463.0,2305113918.0
16732,2029639463.0,2797425328.0
16732,2029639463.0,3022584109.0
4722,2118846660.0,1935898823.0
4722,2118846660.0,2079290090.0
4722,2118846660.0,2590591875.0
4722,2118846660.0,3111728142.0
4722,2118846660.0,3112890735.0
22883,2019707387.0,2684574527.0
1077,2087041160.0,2113056946.0
1077,2087041160.0,2166505535.0
1077,2087041160.0,2309076235.0
1077,2087041160.0,2618199653.0
1077,2087041160.0,3139999186.0
1077,2087041160.0,3152189429.0
2281,2148038218.0,2098895721.0
2281,2148038218.0,2117576861.0
2281,2148038218.0,2130817915.0
2281,2148038218.0,2152546963.0
2281,2148038218.0,2302862139.0
2281,2148038218.0,2439485249.0
4175,2049151648.0,1246450492.0
4175,2049151648.0,1918016480.0
4175,2049151648.0,2141689117.0
4175,2049151648.0,2483798655.0
2365,2055763514.0,2117576861.0
2365,2055763514.0,2130817915.0
2365,2055763514.0,2152546963.0
2365,2055763514.0,2302862139.0
2365,2055763514.0,2439485249.0
2365,2055763514.0,2465609154.0
2365,2055763514.0,2580277719.0
2364,2027954267.0,2130817915.0
2364,2027954267.0,2152546963.0
2364,2027954267.0,2649840079.0
2364,2027954267.0,3046204276.0
2362,2089586764.0,2117576861.0
2362,2089586764.0,2130817915.0
2362,2089586764.0,2152546963.0
2362,2089586764.0,2302862139.0
2362,2089586764.0,2439485249.0
2362,2089586764.0,2465609154.0
2362,2089586764.0,2683918087.0
6965,2004440538.0,2130612099.0
3822,2015410527.0,53426528.0
3822,2015410527.0,2099162199.0
3822,2015410527.0,2501349193.0
3823,2046376778.0,1737454282.0
3823,2046376778.0,2709089761.0
9104,2465316014.0,1929274191.0
9104,2465316014.0,2141083984.0
9104,2465316014.0,2147014368.0
9104,2465316014.0,2158490780.0
9104,2465316014.0,2878121018.0
9104,2465316014.0,2955082249.0
9104,2465316014.0,3026133773.0
6371,2018122048.0,1878639140.0
6371,2018122048.0,2664418748.0
3821,2043607787.0,2656202903.0
4221,2082155658.0,2106269459.0
4221,2082155658.0,2111534615.0
4221,2082155658.0,2149089727.0
4221,2082155658.0,2489915203.0
4221,2082155658.0,2792575609.0
3384,2162350607.0,1208292789.0
3384,2162350607.0,2016157804.0
3384,2162350607.0,2137191507.0
3384,2162350607.0,2149864626.0
3384,2162350607.0,2423338743.0
3384,2162350607.0,3093543953.0
1805,2412446815.0,2298930651.0
1805,2412446815.0,2632597072.0
1805,2412446815.0,3121260395.0
17716,2024840426.0,2154612456.0
17716,2024840426.0,2652161294.0
250,1976599556.0,1935898823.0
250,1976599556.0,2253532547.0
250,1976599556.0,2502921525.0
250,1976599556.0,2694734701.0
254,1992256562.0,233051245.0
254,1992256562.0,1819348649.0
254,1992256562.0,1935898823.0
254,1992256562.0,2079290090.0
3261,1992134678.0,349451724.0
3261,1992134678.0,2539734632.0
3261,1992134678.0,2540132406.0
3261,1992134678.0,2545004307.0
2418,169629557.0,908076792.0
2418,169629557.0,2114326776.0
2418,169629557.0,2129052237.0
2418,169629557.0,2145028108.0
2418,169629557.0,2155021413.0
2418,169629557.0,2156808807.0
2418,169629557.0,2582800560.0
2418,169629557.0,2882378980.0
2518,1980556438.0,2038104280.0
2518,1980556438.0,2099909493.0
2518,1980556438.0,2143286889.0
2518,1980556438.0,2153669965.0
2518,1980556438.0,2178721456.0
2518,1980556438.0,3124417907.0
4541,1992649859.0,1254598822.0
4541,1992649859.0,2080068468.0
4541,1992649859.0,2101439226.0
4541,1992649859.0,2504789459.0
4541,1992649859.0,2642767189.0
4541,1992649859.0,2710199566.0
2876,2084061842.0,2164900344.0
2876,2084061842.0,2562498501.0
2876,2084061842.0,2836345286.0
257,2166078777.0,1935898823.0
257,2166078777.0,2605990378.0
257,2166078777.0,2692981554.0
5740,1194614238.0,2631034208.0
5740,1194614238.0,2696224477.0
17279,2185219888.0,119122055.0
17279,2185219888.0,1971443596.0
17279,2185219888.0,2016704446.0
17279,2185219888.0,2099730035.0
17279,2185219888.0,2215051533.0
17279,2185219888.0,2721220092.0
3259,2055372520.0,1982869327.0
3259,2055372520.0,2685609395.0
3259,2055372520.0,3078143705.0
4630,2004305769.0,2080068468.0
255,2327237203.0,1935898823.0
255,2327237203.0,2420938724.0
252,1987558860.0,233051245.0
252,1987558860.0,1935898823.0
252,1987558860.0,2420938724.0
16201,2171467443.0,1935898823.0
16201,2171467443.0,2075972891.0
16201,2171467443.0,2182670450.0
16201,2171467443.0,2253532547.0
251,2095873890.0,1935898823.0
251,2095873890.0,2605990378.0
253,2122210956.0,341432709.0
253,2122210956.0,1935898823.0
253,2122210956.0,2106844501.0
253,2122210956.0,2562441377.0
253,2122210956.0,2576953007.0
253,2122210956.0,2640059419.0
5985,2167196491.0,2096320629.0
5985,2167196491.0,2358448616.0
5985,2167196491.0,2512932531.0
21900,2946577702.0,185294.0
21900,2946577702.0,87486176.0
21900,2946577702.0,1992850837.0
21900,2946577702.0,2087110764.0
21900,2946577702.0,2109809436.0
21900,2946577702.0,2114058882.0
21900,2946577702.0,2955773289.0
4080,1578431050.0,
2207,2091181654.0,2120266023.0
2207,2091181654.0,2177544498.0
2207,2091181654.0,2630816372.0
4657,2035096976.0,2139770579.0
4657,2035096976.0,2154444904.0
4657,2035096976.0,2159052670.0
4657,2035096976.0,2159826277.0
4657,2035096976.0,2286445809.0
4657,2035096976.0,2337638732.0
4520,2006178659.0,19438211.0
4520,2006178659.0,334520946.0
4520,2006178659.0,2100642669.0
4520,2006178659.0,2103214411.0
4520,2006178659.0,2118051403.0
4177,2078697987.0,2112988504.0
4177,2078697987.0,2572835022.0
330,1575135707.0,221919747.0
330,1575135707.0,231429927.0
330,1575135707.0,1814621005.0
330,1575135707.0,1852601725.0
330,1575135707.0,2091505559.0
330,1575135707.0,2108044183.0
330,1575135707.0,2110674097.0
330,1575135707.0,2115604412.0
330,1575135707.0,2167353748.0
330,1575135707.0,2168218223.0
330,1575135707.0,2429782872.0
326,1970590929.0,25986005.0
326,1970590929.0,115679400.0
326,1970590929.0,737844863.0
326,1970590929.0,2113557166.0
326,1970590929.0,2464630127.0
326,1970590929.0,3177251121.0
6957,2413860633.0,2022006484.0
6957,2413860633.0,2207835573.0
6957,2413860633.0,2288610681.0
6957,2413860633.0,2365452607.0
6957,2413860633.0,2677076952.0
